A10398,S115645,20682A,"Three and tvventie sermons, or, Catechisticall lectures upon the sacrament of the Lords Supper preached monthly before the Communion. By that late able, and painfull preacher, Master Iohn Randall Bachelour of Divinitie, pastor of Saint Andrewes Hubbart in little Eastcheape London, sometimes fellow of Lincolne Colledge in Oxford. Published by his executor Iosh. Randall, as he found it corrected by the authors one hand, in his study, since his death.","Randall, John, 1570-1622.; Randall, Joshua, fl. 1630.",Printed by Miles Flesher for Fulke Clifton and are to be sold at his shop on new Fishstreet hill,London,"Sermons, English --  17th century.; Lord's Supper --  Sermons --  Early works to 1800.",1630,2
A10050,S115212,20296,"The marchant A sermon preached at Paules Crosse on Sunday the 24. of August, being the day before Bartholomew faire. 1607. By Daniell Price Master of Arts, of Exeter Colledge in Oxford.","Price, Daniel, 1581-1631.",Printed by Ioseph Barnes,At Oxford,"Sermons, English --  17th century.",1608,2
A19887,S118437,6313,"A royall edict for military exercises published in a sermon preached to the captaines, and gentlemen that exercise armes in the artillery garden at their generall meeting. In Saint Andrewes vndershaft, in London, Iune 23. 1629. By Iohn Dauenporte, B. of Diuinity, and P. of Saint Stephans in Cole-man-street in London.","Davenport, John, 1597-1670.",Printed by Elizabeth Allde for Ralph Mab and are to be sold by Nicholas Bourne at the south entrance of the Royall Exchange,London,"Sermons, English --  17th century.",1629,2
A11882,S113727,22182,"A sermon against halting betweene two opinions preached at S. Martins in the fields, By Iohn Seller, Bacheler in Diuinitie","Seller, John, 1592 or 3-1648.",Printed by Thomas Creede for William Welbie,London,"Sermons, English --  17th century.",1611,2
A10561,S118921,20832,"The churches hazard deliuered in a sermon in the cathedrall church in Norvvich, vpon the fifth of Nouember. 1629. By Tho. Reeve, Minister of Gods Word at Coleby in Norfolke.","Reeve, Tho. (Thomas), 1583 or 4-1651.",Printed by Augustine Mathevves for Iohn Grismond and are to be solde at his shop in Iuy lane at the signe of the Gunne,London,"Sermons, English --  17th century.",1632,2
A10341,S113712,20620,"A replye answering a defence of the sermon, preached at the consecration of the bishop of Bathe and Welles, by George Downame, Doctor of Divinitye In defence of an answere to the foresayd sermon imprinted anno 1609","Sheerwood, Rihcard, attributed name.",G Thorp,Amsterdam,"Downame, George, d. 1634. --  Defence of the sermon preached at the consecration of the L. Bishop of Bath and Welles.; Church of England --  Bishops --  Controversial literature --  Early works to 1800.; Episcopacy --  Early works to 1800.",1614,2
A15012,S106612,25316,"The poore mans advocate, or, A treatise of liberality to the needy. Delivered in sermons by William Whately minister of Banbury","Whately, William, 1583-1639.",Printed by G eorge M iller for George Edwards and are to be sold at his house in Greene Arbour at the signe of the Angell,London,"Sermons, English --  17th century.; Charities --  Early works to 1800.",1637,2
A18976,S121241,5395,"Iacobs wel, and Abbots conduit paralleled, preached, and applied (in the cathedrall and metropoliticall Church of Christ in Canterbury) to the vse of that citie; now to make glad the citie of God. By Iames Cleland, Doctor of Diuinitie.","Pass, Simon van de, 1595?-1647, engraver.; Cleland, James, d. 1627.",Printed by William Stansby for Robert Allot,London,"Abbot, George, 1562-1633.; Sermons, English --  17th century.",1626,2
A14854,S119574,25157,"The bride royall, or The spirituall marriage betweene Christ and his Church Deliuered by way of congratulation vpon the happy and hopefull marriage betweene the two incomparable princes, the Palsegraue, and the Ladie Elizabeth. In a sermon preached vpon the 14. day of Februarie last past, the day of that royall marriage triumphant solemnization. At Steeple Ashton in Wiltshire by G.W. Master of Arts, and pastor there.","Webbe, George, 1581-1642.",Printed by W Stansby for R Mabbe,London,"Elizabeth, --  Queen, consort of Frederick I, King of Bohemia, 1596-1662.; Frederick --  I, --  King of Bohemia, 1596-1632.; Sermons, English --  17th century.",1613,2
A12523,S102418,22847.3,"An exposition vpon the sixt chapter of the prophesie of Hosea VVherein is set down the true repentance of the godly, as also the hypocriticall repentance of the wicked; most needfull for these times. Wherein 1. The summe and scope. 2. The doctrines. 3. The reasons. 4. The vses. Of most texts are obserued. First preached by Samuel Smyth minister of Roxwel in Essex, and now by him published, intending the further good of his charge, and the profit of as many as shall please to read it. Seene and allovved.","Smith, Samuel, 1588-1665.",Printed by Tho Purfoot for Richard Woodroffe and are to be sold at his shop in Paules Church yard at the signe of the golden Key neere the great North dore,London,"Bible. --  O.T. --  Hosea --  Commentaries --  Early works to 1800.; Sermons, English --  17th century.",1616,2
A19801,S100192,623,"A sermon preached before His Maiestie at Whitehall, on Easter day last. 1618. By the Bishop of Elie, His Maiesties almoner","Andrewes, Lancelot, 1555-1626.",Printed by Iohn Bill,London,"Sermons, English --  17th century.",1618,2
A10083,S101170,20337,"The doctrine of superioritie, and of subiection, contained in the fift commandement of the holy law of almightie God Which is the foundamentall ground, both of all Christian subiection: and also of like Christian gouernment, as well in church, and common-wealth, as in euery schoole and priuate familie. A pretious memorial of the substance of manie godly sermons, preached by the learned and faithfull seruant of God, Ma. Robert Pricke, minister of the vvord, at Denham in Suffolke.","Pricke, Robert, d. ca. 1608.; Allen, Robert, fl. 1596-1612.",Printed by T Creede for Ephraim Dawson and Thomas Downe and are to be sold at their shop in Fleete streete at the Inner Temple gate,London,"Sermons, English --  17th century.",1609,2
A16598,S116905,3505,"A godly sermon preached before the right worshipfull Edvvard Cooke Esquier Atturney Generall vnto the Queens most excellent Maiestie, and others of worship, in Tittleshall in Norfolke: by F.B.","Bradley, Francis, fl. 1600.",By Felix Kingston for Thomas Man,Imprinted at London,"Sermons, English --  17th century.",1600,2
A15077,S119901,25378,"A sermon preached in Christ-Church in Oxford, the 12. day of May 1622. By Christopher White, Batchelour of Diuinity, and student of Christ-Church","White, Christopher, d. 1637.",Printed by Bonham Norton and Iohn Bill printers to the Kings most excellent Maiestie,London,"Sermons, English --  17th century.",1622,2
A10740,S115966,21019,"A vvorkeman, that needeth not to be ashamed: or The faithfull steward of Gods house A sermon describing the duety of a godly minister, both in his doctrine and in his life. By Charles Richardson, preacher at S. Katharines, neere the Tower of London.","Richardson, Charles, fl. 1612-1617.",Printed by W Stansby for William Barret and are to be sold at his shop in Paules Church yard at the signe of the three Pigeons,London,"Sermons, English --  17th century.",1616,2
A14708,S103038,25010,"Certaine godlie homelies or sermons vpon the prophets Abdias and Ionas conteyning a most fruitefull exposition of the same. Made by the excellent lerned man, Rodolph Gualter of Tigure. And translated into Englishe, by Robert Norton. Minister of the worde in Suffolke.","Gwalther, Rudolf, 1519-1586.; Norton, Robert, minister of the worde in Suffolke.",By Henrie Bynneman for Rafe Newberie dwelling in Fletestrete a little aboue the Conduite,Imprinted at London,"Bible. --  O.T. --  Obadiah --  Commentaries --  Early works to 1800.; Bible. --  O.T. --  Jonah --  Commentaries --  Early works to 1800.; Sermons, English --  16th century.",1573,2
A12788,S521,23096,"A learned and gracious sermon preached at Paules Crosse by that famous and iudicious diuine, Iohn Spenser ... ; published for the benefite of Christs vineyard, by H.M.","Spenser, John, 1559-1614.; Marshall, Hamlett.",Imprinted by George Purslowe for Samuel Rande and are to be solde at his shoppe neere Holborne Bridge,London,"Bible. --  O.T. --  Isaiah V, 3-4 --  Sermons.; Sermons, English --  17th century.",1615,2
A12991,S106625,23284,"A sermon preached at Paules Crosse on Barthelmew day, being the 24. of August. 1578 Wherin, besides many other profitable matters meete for all Christians to follovv, is at large prooued, that it is the part of all those that are fathers, householders, and scholemaisters, to instruct all those vnder their gouernement, in the vvord and knovvledge of the Lorde. By Iohn Stockvvood scholemaister of Tunbridge.","Stockwood, John, d. 1610.",Imprinted by Henry Bynneman for George Byshop,At London,"Sermons, English --  16th century.",1578,2
A10056,S115205,20301,"Recusants conversion a sermon preached at St. James, before the Prince on the 25. of Februarie. 1608. By Daniell Price Master of Arts, of Exeter Colledge in Oxford.","Price, Daniel, 1581-1631.",Printed by Ioseph Barnes,At Oxford,"Sermons, English --  17th century.",1608,2
A02223,S118555,12358,"The great day, or, A sermon, setting forth the desperate estate and condition of the wicked at the day of iudgement Preached at Saint Andrews in Holborne at London By Nathaniel Grenfield, Master of Artes, and preacher of the Word of God at Whit-field in Oxfordshire.","Grenfield, Nathaniel, b. 1588 or 9.",Printed by W Stansby for Josias Harrison and are to be sold at the Golden Anchor in Pater noster row,London,"Sermons, English --  17th century.",1615,2
A00822,,,"Elisha his lamentation, for his owne, and all Israels losse, in Elijah The subiect of a sermon, preached at the funeralls of the Right Worshipfull Sir Anthony Rous, late of Halton in Cornwall, Knight. By Charles Fitz-Geffry.","Fitz-Geffry, Charles, 1575?-1638.",Printed by William Stansby for Iohn Parker and are to be sold at his shop in Pauls Church yard at the signe of the three Pidgeons,London,"Rous, Anthony, --  Sir, d. 1622 --  Sermons.; Sermons, English --  17th century.",1622,2
A09780,S105176,20050,"The fauourite: or, A plaine demonstration from Holy Scripture of Gods especiall loue to the righteous, in a sermon preached at S. Andrewes in Norwich, the 18. of Nouemb. 1611. since enlarged and newly published for the comfort of Gods people. By Timo: Plummer preacher of Gods word","Plummer, Timothy.",Printed for Samuel Man dwelling in Paules Church yard at the signe of the Swanne,London,"Sermons, English --  17th century.",1622,2
A02663,S112490,12795,"A notable and learned sermon or homilie, made vpon saint Andrewes daye last past 1556 in the Cathedral curche of S. Paule in London, by Mayster Ihon Harpesfeild doctour of diuinitie and canon residenciary of the sayd churche, set furthe by the bishop of London.","Harpsfield, John, 1516-1578.",By Robert Caly within the precinct of the late dessolued house of the graye freers nowe conuerted to an hospitall called Christes Hospitall,Imprynted at London,"Sermons, English --  16th century.",1536,2
A01731,S118278,11863,"A sermon on the parable of the sower, taken out of the 13. of Mathew. Preached at London by M. G. Gifford, & published at the request of sundrie godly and well disposed persons","Gifford, George, d. 1620.",By T East for Tobie Cooke dwelling at the Tigres head in Paules Churchyard,Imprinted at London,Sower (Parable) --  Sermons --  Early works to 1800.,1582,2
A03346,S104107,13467,"The peace of enmity A sermon preached in Paules Church the 12 day of February, in the yeere of our Lord God, 1639. By Augustine Hill, rector of Dengey in the county of Essex.","Hill, Augustine, d. 1660.",Printed by E P urslowe for Nicholas Bourne and are to be sold at his shop at the south entrance of the Royall Exchange,London,"Sermons, English --  17th century.",1640,2
A09852,S111961,20117,"A sermon of gods fearefull threatnings for idolatrye mixing of religion, retayning of idolatrous remnaunts, and other wickednesse: with a treatise against usurie. Preached in Paules Churche the. xv. daye of Maye. 1570. being Monday in whitson weeke. Written and dedicated to the magistrates and all the citizens of London: with a brief table to finde out the principall matters contayned therin: by Richarde Porder. Seene and allowed according to the queenes iniunctions.","Porder, Richard, d. 1547.",Imprinted by Henry Denham,London,"Sermons, English --  16th century.",1570,2
A07451,S112666,17838,"A sermon of nobilitie· Preached at VVhite-hall, before the King in February 1606. By George Meriton Doctor of Diuinity, one of his Maiesties chaplaines in ordinary; and parson of Hadleigh in Suffolke.","Meriton, George, d. 1624.",By George Eld for Thomas Clarke and are to be sold at the signe of the Angell in Saint Paules Church yard,Imprinted at London,"Sermons, English --  17th century.",1607,2
